4.26	0.00777503
4.27	0.00764533
4.28	0.00751731
4.29	0.00739096
4.3	0.00726625
4.31	0.00714319
4.32	0.00702176
4.33	0.00690196
4.34	0.00678375
4.35	0.00666714
4.36	0.00655207
4.37	0.00643855
4.38	0.00632655
4.39	0.00621608
4.4	0.00610712
4.41	0.00599967
4.42	0.00589369
4.43	0.00578917
4.44	0.00568609
4.45	0.00558444
4.46	0.00548419
4.47	0.00538537
4.48	0.00528793
4.49	0.00519188
4.5	0.00509719
4.51	0.00500385
4.52	0.00491182
4.53	0.00482113
4.54	0.00473172
4.55	0.00464363
4.56	0.00455681
4.57	0.00447128
4.58	0.00438698
4.59	0.00430394
4.6	0.0042221
4.61	0.00414148
4.62	0.00406205
4.63	0.00398382
4.64	0.00390677
4.65	0.0038309
4.66	0.00375616
4.67	0.00368257
4.68	0.00361008
4.69	0.00353871
4.7	0.00346843
4.71	0.00339927
4.72	0.00333117
4.73	0.00326415
4.74	0.00319817
4.75	0.00313323
4.76	0.0030693
4.77	0.0030064
4.78	0.0029445
4.79	0.00288362
4.8	0.00282371
4.81	0.00276478
4.82	0.00270679
4.83	0.00264976
4.84	0.00259365
4.85	0.00253848
4.86	0.00248421
4.87	0.00243088
4.88	0.00237843
4.89	0.00232687
4.9	0.00227617
4.91	0.00222633
4.92	0.00217733
4.93	0.00212919
4.94	0.00208187
4.95	0.0020354
4.96	0.00198973
4.97	0.00194486
4.98	0.00190077
4.99	0.00185745
5	0.0018149
5.01	0.00177313
5.02	0.00173211
5.03	0.00169185
5.04	0.00165231
5.05	0.00161349
5.06	0.00157537
5.07	0.00153796
5.08	0.00150124
5.09	0.00146522
5.1	0.00142988
5.11	0.00139521
5.12	0.0013612
5.13	0.00132784
5.14	0.0012951
5.15	0.001263
5.16	0.00123152
5.17	0.00120067
5.18	0.00117043
5.19	0.0011408
5.2	0.00111174
5.21	0.00108327
5.22	0.00105536
5.23	0.00102801
5.24	0.00100123
5.25	0.000975002
5.26	0.000949321
5.27	0.00092418
5.28	0.000899555
5.29	0.000875444
5.3	0.000851832
5.31	0.000828727
5.32	0.000806118
5.33	0.000784009
5.34	0.000762381
5.35	0.00074123
5.36	0.000720534
5.37	0.000700292
5.38	0.000680492
5.39	0.000661141
5.4	0.000642229
5.41	0.000623758
5.42	0.00060571
5.43	0.000588079
5.44	0.000570847
